timestamp,lwir_source,rgb_source,class_id,class_name,confidence,lwir_bbox_xyxy,rgb_bbox_xyxy
1745448759.3325546,/media/sauron/SAURON/Out/image_00135800.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069440.png,0,AOI,0.8481,"[408, 256, 463, 301]","[1133, 1237, 1485, 1500]"
1745448761.1734195,/media/sauron/SAURON/Out/image_00135874.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069441.png,0,AOI,0.8575,"[408, 211, 464, 256]","[1127, 1500, 1485, 1764]"
1745448763.038582,/media/sauron/SAURON/Out/image_00135947.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069442.png,0,AOI,0.8051,"[408, 167, 463, 210]","[1133, 1770, 1485, 2022]"
1745448763.038891,/media/sauron/SAURON/Out/image_00135947.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069442.png,0,AOI,0.7441,"[1, 412, 38, 455]","[3853, 334, 4090, 586]"
1745448772.1881301,/media/sauron/SAURON/Out/image_00136316.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069447.png,0,AOI,0.5282,"[390, 0, 446, 20]","[1242, 2883, 1600, 2999]"
1745448857.5788686,/media/sauron/SAURON/Out/image_00139781.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069494.png,0,AOI,0.6858,"[4, 36, 43, 80]","[3821, 2532, 4071, 2790]"
1745448859.4046476,/media/sauron/SAURON/Out/image_00139855.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069495.png,0,AOI,0.6120,"[0, 62, 36, 110]","[3866, 2356, 4095, 2637]"
1745448861.1770391,/media/sauron/SAURON/Out/image_00139929.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069496.png,0,AOI,0.7209,"[0, 91, 29, 142]","[3911, 2168, 4095, 2467]"
1745448870.3005366,/media/sauron/SAURON/Out/image_00140298.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069501.png,0,AOI,0.7596,"[399, 0, 454, 30]","[1191, 2825, 1543, 2999]"
1745448872.1409764,/media/sauron/SAURON/Out/image_00140371.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069502.png,0,AOI,0.8412,"[403, 22, 458, 61]","[1165, 2643, 1517, 2872]"
1745448873.970394,/media/sauron/SAURON/Out/image_00140445.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069503.png,0,AOI,0.8612,"[409, 56, 461, 92]","[1146, 2461, 1479, 2672]"
1745448875.7989984,/media/sauron/SAURON/Out/image_00140519.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069504.png,0,AOI,0.8487,"[413, 93, 464, 131]","[1127, 2233, 1453, 2456]"
1745448875.7993166,/media/sauron/SAURON/Out/image_00140519.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069504.png,0,AOI,0.6147,"[0, 360, 31, 407]","[3898, 616, 4095, 891]"
1745448877.6270013,/media/sauron/SAURON/Out/image_00140592.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069505.png,0,AOI,0.8337,"[416, 131, 467, 172]","[1108, 1993, 1434, 2233]"
1745448877.6273196,/media/sauron/SAURON/Out/image_00140592.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069505.png,0,AOI,0.7833,"[0, 391, 37, 437]","[3860, 440, 4095, 709]"
1745448879.4951754,/media/sauron/SAURON/Out/image_00140666.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069506.png,0,AOI,0.8611,"[418, 174, 470, 216]","[1088, 1735, 1421, 1981]"
1745448879.4955125,/media/sauron/SAURON/Out/image_00140666.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069506.png,0,AOI,0.7279,"[8, 420, 45, 463]","[3808, 288, 4045, 540]"
1745448881.3572676,/media/sauron/SAURON/Out/image_00140740.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069507.png,0,AOI,0.8643,"[420, 218, 470, 261]","[1088, 1471, 1408, 1723]"
1745448883.1930716,/media/sauron/SAURON/Out/image_00140814.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069508.png,0,AOI,0.8551,"[419, 263, 470, 307]","[1088, 1202, 1415, 1459]"
1745448885.0250404,/media/sauron/SAURON/Out/image_00140887.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069509.png,0,AOI,0.8572,"[417, 309, 469, 349]","[1095, 956, 1428, 1190]"
1745448886.8357725,/media/sauron/SAURON/Out/image_00140961.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069510.png,0,AOI,0.8551,"[414, 351, 466, 391]","[1114, 709, 1447, 944]"
1745448888.6164365,/media/sauron/SAURON/Out/image_00141035.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069511.png,0,AOI,0.8536,"[409, 390, 462, 429]","[1140, 487, 1479, 715]"
1745448890.4567602,/media/sauron/SAURON/Out/image_00141109.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069512.png,0,AOI,0.8465,"[406, 428, 457, 465]","[1172, 276, 1498, 493]"
1745448892.2620573,/media/sauron/SAURON/Out/image_00141182.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069513.png,0,AOI,0.8359,"[402, 459, 453, 496]","[1197, 94, 1524, 311]"
1745448894.0797982,/media/sauron/SAURON/Out/image_00141256.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069514.png,0,AOI,0.7838,"[397, 490, 446, 512]","[1242, 0, 1556, 129]"
1745448985.7228312,/media/sauron/SAURON/Out/image_00144943.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069564.png,0,AOI,0.8388,"[405, 469, 456, 507]","[1178, 30, 1504, 252]"
1745448987.6720014,/media/sauron/SAURON/Out/image_00145016.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069565.png,0,AOI,0.8397,"[409, 441, 460, 477]","[1152, 206, 1479, 417]"
1745448989.4904876,/media/sauron/SAURON/Out/image_00145090.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069566.png,0,AOI,0.8578,"[416, 406, 464, 442]","[1127, 411, 1434, 622]"
1745448991.3349094,/media/sauron/SAURON/Out/image_00145164.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069567.png,0,AOI,0.8433,"[420, 368, 470, 406]","[1088, 622, 1408, 844]"
1745448993.1363468,/media/sauron/SAURON/Out/image_00145237.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069568.png,0,AOI,0.8568,"[423, 327, 473, 367]","[1069, 850, 1389, 1084]"
1745448995.0586607,/media/sauron/SAURON/Out/image_00145311.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069569.png,0,AOI,0.8616,"[425, 282, 476, 324]","[1050, 1102, 1376, 1348]"
1745448996.9520125,/media/sauron/SAURON/Out/image_00145385.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069570.png,0,AOI,0.8609,"[426, 238, 478, 280]","[1037, 1360, 1370, 1606]"
1745448998.6825871,/media/sauron/SAURON/Out/image_00145459.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069571.png,0,AOI,0.8517,"[426, 193, 478, 235]","[1037, 1624, 1370, 1870]"
1745449000.445279,/media/sauron/SAURON/Out/image_00145532.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069572.png,0,AOI,0.8485,"[424, 149, 477, 192]","[1044, 1875, 1383, 2127]"
1745449000.4456413,/media/sauron/SAURON/Out/image_00145532.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069572.png,0,AOI,0.5838,"[4, 402, 42, 447]","[3828, 381, 4071, 645]"
1745449002.3011608,/media/sauron/SAURON/Out/image_00145606.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069573.png,0,AOI,0.8399,"[422, 108, 473, 149]","[1069, 2127, 1396, 2368]"
1745449002.301477,/media/sauron/SAURON/Out/image_00145606.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069573.png,0,AOI,0.7446,"[0, 373, 36, 418]","[3866, 551, 4095, 815]"
1745449004.0548656,/media/sauron/SAURON/Out/image_00145680.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069574.png,0,AOI,0.8490,"[420, 72, 470, 109]","[1088, 2362, 1408, 2579]"
1745449004.0552008,/media/sauron/SAURON/Out/image_00145680.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069574.png,0,AOI,0.5061,"[0, 340, 31, 390]","[3898, 715, 4095, 1008]"
1745449005.8543217,/media/sauron/SAURON/Out/image_00145754.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069575.png,0,AOI,0.8368,"[415, 37, 464, 73]","[1127, 2573, 1440, 2784]"
1745449007.6429374,/media/sauron/SAURON/Out/image_00145827.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069576.png,0,AOI,0.8285,"[407, 3, 466, 46]","[1114, 2731, 1492, 2983]"
1745449009.4620428,/media/sauron/SAURON/Out/image_00145901.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069577.png,0,AOI,0.5669,"[402, 0, 458, 15]","[1165, 2913, 1524, 2999]"
1745449013.099925,/media/sauron/SAURON/Out/image_00146048.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069579.png,0,AOI,0.5172,"[0, 166, 22, 217]","[3956, 1729, 4095, 2028]"
1745449014.909937,/media/sauron/SAURON/Out/image_00146122.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069580.png,0,AOI,0.5176,"[0, 132, 24, 184]","[3943, 1922, 4095, 2227]"
1745449016.7425375,/media/sauron/SAURON/Out/image_00146196.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069581.png,0,AOI,0.5619,"[0, 99, 30, 149]","[3904, 2127, 4095, 2420]"
1745449096.7839398,/media/sauron/SAURON/Out/image_00149440.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069625.png,0,AOI,0.7510,"[1, 69, 41, 118]","[3834, 2309, 4090, 2596]"
1745449098.5985222,/media/sauron/SAURON/Out/image_00149514.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069626.png,0,AOI,0.7283,"[0, 100, 34, 151]","[3879, 2116, 4095, 2415]"
1745449100.411767,/media/sauron/SAURON/Out/image_00149588.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069627.png,0,AOI,0.7374,"[0, 131, 30, 187]","[3904, 1905, 4095, 2233]"
1745449102.2570179,/media/sauron/SAURON/Out/image_00149661.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069628.png,0,AOI,0.5473,"[0, 164, 26, 221]","[3930, 1706, 4095, 2040]"
1745449107.8129647,/media/sauron/SAURON/Out/image_00149882.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069631.png,0,AOI,0.8145,"[411, 2, 473, 46]","[1069, 2731, 1466, 2989]"
1745449109.609775,/media/sauron/SAURON/Out/image_00149956.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069632.png,0,AOI,0.8129,"[419, 36, 473, 75]","[1069, 2561, 1415, 2790]"
1745449109.6101136,/media/sauron/SAURON/Out/image_00149956.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069632.png,0,AOI,0.6277,"[0, 307, 30, 359]","[3904, 897, 4095, 1202]"
1745449111.3996012,/media/sauron/SAURON/Out/image_00150030.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069633.png,0,AOI,0.8450,"[425, 70, 477, 108]","[1044, 2368, 1376, 2590]"
1745449111.3999138,/media/sauron/SAURON/Out/image_00150030.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069633.png,0,AOI,0.6947,"[0, 340, 35, 391]","[3872, 709, 4095, 1008]"
1745449113.191841,/media/sauron/SAURON/Out/image_00150104.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069634.png,0,AOI,0.8405,"[426, 106, 484, 149]","[999, 2127, 1370, 2379]"
1745449115.0276904,/media/sauron/SAURON/Out/image_00150177.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069635.png,0,AOI,0.8454,"[431, 146, 485, 189]","[992, 1893, 1338, 2145]"
1745449116.8058894,/media/sauron/SAURON/Out/image_00150251.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069636.png,0,AOI,0.8498,"[433, 190, 486, 233]","[986, 1635, 1325, 1887]"
1745449118.6533914,/media/sauron/SAURON/Out/image_00150325.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069637.png,0,AOI,0.8632,"[434, 235, 487, 277]","[980, 1377, 1319, 1624]"
1745449120.4439838,/media/sauron/SAURON/Out/image_00150399.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069638.png,0,AOI,0.8437,"[432, 279, 486, 322]","[986, 1114, 1332, 1366]"
1745449122.270534,/media/sauron/SAURON/Out/image_00150472.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069639.png,0,AOI,0.8537,"[431, 323, 485, 365]","[992, 862, 1338, 1108]"
1745449124.0995038,/media/sauron/SAURON/Out/image_00150546.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069640.png,0,AOI,0.8613,"[426, 363, 482, 405]","[1012, 627, 1370, 874]"
1745449126.0042348,/media/sauron/SAURON/Out/image_00150620.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069641.png,0,AOI,0.8477,"[423, 400, 477, 443]","[1044, 405, 1389, 657]"
1745449127.8577483,/media/sauron/SAURON/Out/image_00150693.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069642.png,0,AOI,0.8451,"[417, 436, 472, 475]","[1076, 217, 1428, 446]"
1745449129.654347,/media/sauron/SAURON/Out/image_00150767.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069643.png,0,AOI,0.8472,"[412, 466, 466, 503]","[1114, 53, 1460, 270]"
1745449131.4682267,/media/sauron/SAURON/Out/image_00150841.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069644.png,0,AOI,0.5347,"[416, 496, 460, 511]","[1152, 6, 1434, 94]"
1745449221.163679,/media/sauron/SAURON/Out/image_00154454.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069693.png,0,AOI,0.7096,"[418, 493, 464, 511]","[1127, 6, 1421, 112]"
1745449223.0246942,/media/sauron/SAURON/Out/image_00154527.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069694.png,0,AOI,0.8266,"[419, 463, 471, 499]","[1082, 77, 1415, 288]"
1745449224.761869,/media/sauron/SAURON/Out/image_00154601.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069695.png,0,AOI,0.8415,"[425, 432, 477, 469]","[1044, 252, 1376, 469]"
1745449226.5933459,/media/sauron/SAURON/Out/image_00154675.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069696.png,0,AOI,0.8492,"[430, 396, 482, 437]","[1012, 440, 1344, 680]"
1745449228.3962665,/media/sauron/SAURON/Out/image_00154749.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069697.png,0,AOI,0.8352,"[435, 357, 490, 402]","[960, 645, 1312, 909]"
1745449230.2467334,/media/sauron/SAURON/Out/image_00154822.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069698.png,0,AOI,0.8563,"[438, 317, 492, 358]","[948, 903, 1293, 1143]"
1745449232.046929,/media/sauron/SAURON/Out/image_00154896.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069699.png,0,AOI,0.8552,"[441, 273, 494, 316]","[935, 1149, 1274, 1401]"
1745449233.8539674,/media/sauron/SAURON/Out/image_00154970.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069700.png,0,AOI,0.8460,"[441, 228, 496, 274]","[922, 1395, 1274, 1665]"
1745449235.6790357,/media/sauron/SAURON/Out/image_00155044.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069701.png,0,AOI,0.8448,"[442, 183, 494, 227]","[935, 1670, 1268, 1928]"
1745449237.5201697,/media/sauron/SAURON/Out/image_00155117.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069702.png,0,AOI,0.8422,"[436, 140, 495, 188]","[928, 1899, 1306, 2180]"
1745449239.3500047,/media/sauron/SAURON/Out/image_00155191.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069703.png,0,AOI,0.8394,"[433, 100, 492, 146]","[948, 2145, 1325, 2415]"
1745449241.1423168,/media/sauron/SAURON/Out/image_00155265.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069704.png,0,AOI,0.8263,"[430, 63, 486, 108]","[986, 2368, 1344, 2631]"
1745449241.142642,/media/sauron/SAURON/Out/image_00155265.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069704.png,0,AOI,0.7493,"[0, 334, 38, 384]","[3853, 750, 4095, 1043]"
1745449242.973122,/media/sauron/SAURON/Out/image_00155338.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069705.png,0,AOI,0.7933,"[425, 30, 482, 71]","[1012, 2584, 1376, 2825]"
1745449242.9734404,/media/sauron/SAURON/Out/image_00155338.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069705.png,0,AOI,0.7159,"[0, 300, 33, 350]","[3885, 950, 4095, 1243]"
1745449244.7475076,/media/sauron/SAURON/Out/image_00155412.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069706.png,0,AOI,0.8102,"[419, 0, 478, 42]","[1037, 2754, 1415, 2999]"
1745449244.7478216,/media/sauron/SAURON/Out/image_00155412.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069706.png,0,AOI,0.7028,"[0, 264, 30, 316]","[3904, 1149, 4095, 1454]"
1745449246.5145519,/media/sauron/SAURON/Out/image_00155486.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069707.png,0,AOI,0.5882,"[0, 225, 29, 280]","[3911, 1360, 4095, 1682]"
1745449248.2858455,/media/sauron/SAURON/Out/image_00155560.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069708.png,0,AOI,0.6740,"[0, 191, 29, 246]","[3911, 1559, 4095, 1881]"
1745449250.0410764,/media/sauron/SAURON/Out/image_00155633.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069709.png,0,AOI,0.7503,"[0, 155, 30, 209]","[3904, 1776, 4095, 2092]"
1745449251.8525422,/media/sauron/SAURON/Out/image_00155707.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069710.png,0,AOI,0.6629,"[0, 121, 34, 173]","[3879, 1987, 4095, 2292]"
1745449337.7528613,/media/sauron/SAURON/Out/image_00159099.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069756.png,0,AOI,0.7487,"[1, 103, 42, 154]","[3828, 2098, 4090, 2397]"
1745449339.701436,/media/sauron/SAURON/Out/image_00159172.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069757.png,0,AOI,0.8320,"[0, 135, 39, 188]","[3847, 1899, 4095, 2209]"
1745449341.545877,/media/sauron/SAURON/Out/image_00159246.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069758.png,0,AOI,0.7839,"[0, 170, 35, 223]","[3872, 1694, 4095, 2004]"
1745449343.527384,/media/sauron/SAURON/Out/image_00159320.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069759.png,0,AOI,0.7305,"[0, 205, 33, 259]","[3885, 1483, 4095, 1799]"
1745449345.6020768,/media/sauron/SAURON/Out/image_00159394.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069760.png,0,AOI,0.7513,"[0, 242, 34, 297]","[3879, 1260, 4095, 1583]"
1745449345.6026795,/media/sauron/SAURON/Out/image_00159394.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069760.png,0,AOI,0.7158,"[418, 0, 479, 24]","[1031, 2860, 1421, 2999]"
1745449347.5765808,/media/sauron/SAURON/Out/image_00159467.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069761.png,0,AOI,0.8166,"[431, 12, 481, 50]","[1018, 2708, 1338, 2930]"
1745449347.5769174,/media/sauron/SAURON/Out/image_00159467.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069761.png,0,AOI,0.7968,"[0, 278, 36, 330]","[3866, 1067, 4095, 1372]"
1745449349.7570972,/media/sauron/SAURON/Out/image_00159541.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069762.png,0,AOI,0.8366,"[434, 44, 489, 85]","[967, 2502, 1319, 2743]"
1745449349.7576787,/media/sauron/SAURON/Out/image_00159541.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069762.png,0,AOI,0.8038,"[0, 314, 39, 365]","[3847, 862, 4095, 1161]"
1745449351.755241,/media/sauron/SAURON/Out/image_00159615.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069763.png,0,AOI,0.8274,"[440, 78, 494, 119]","[935, 2303, 1280, 2543]"
1745449351.7555819,/media/sauron/SAURON/Out/image_00159615.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069763.png,0,AOI,0.7073,"[4, 349, 44, 399]","[3815, 663, 4071, 956]"
1745449353.6650345,/media/sauron/SAURON/Out/image_00159689.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069764.png,0,AOI,0.8478,"[443, 115, 500, 159]","[896, 2069, 1261, 2327]"
1745449355.970605,/media/sauron/SAURON/Out/image_00159762.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069765.png,0,AOI,0.8398,"[448, 154, 501, 199]","[890, 1834, 1229, 2098]"
1745449358.0867014,/media/sauron/SAURON/Out/image_00159836.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069766.png,0,AOI,0.8445,"[448, 197, 505, 245]","[864, 1565, 1229, 1846]"
1745449360.072042,/media/sauron/SAURON/Out/image_00159910.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069767.png,0,AOI,0.8458,"[449, 242, 504, 288]","[871, 1313, 1223, 1583]"
1745449362.0178058,/media/sauron/SAURON/Out/image_00159983.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069768.png,0,AOI,0.8410,"[448, 286, 504, 331]","[871, 1061, 1229, 1325]"
1745449363.8341792,/media/sauron/SAURON/Out/image_00160057.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069769.png,0,AOI,0.8413,"[445, 327, 502, 374]","[884, 809, 1248, 1084]"
1745449365.7616937,/media/sauron/SAURON/Out/image_00160131.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069770.png,0,AOI,0.8418,"[441, 366, 496, 412]","[922, 586, 1274, 856]"
1745449367.9337204,/media/sauron/SAURON/Out/image_00160205.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069771.png,0,AOI,0.8517,"[436, 403, 490, 446]","[960, 387, 1306, 639]"
1745449369.7519443,/media/sauron/SAURON/Out/image_00160278.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069772.png,0,AOI,0.8555,"[431, 439, 484, 477]","[999, 206, 1338, 428]"
1745449371.5756152,/media/sauron/SAURON/Out/image_00160352.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069773.png,0,AOI,0.8430,"[426, 469, 478, 505]","[1037, 42, 1370, 252]"
1745449464.352366,/media/sauron/SAURON/Out/image_00164039.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069823.png,0,AOI,0.8317,"[429, 484, 478, 511]","[1037, 6, 1351, 165]"
1745449466.132324,/media/sauron/SAURON/Out/image_00164112.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069824.png,0,AOI,0.8263,"[434, 454, 484, 491]","[999, 124, 1319, 340]"
1745449467.8977246,/media/sauron/SAURON/Out/image_00164186.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069825.png,0,AOI,0.8429,"[441, 423, 489, 459]","[967, 311, 1274, 522]"
1745449469.6966398,/media/sauron/SAURON/Out/image_00164260.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069826.png,0,AOI,0.8223,"[447, 388, 495, 425]","[928, 510, 1236, 727]"
1745449471.5194063,/media/sauron/SAURON/Out/image_00164334.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069827.png,0,AOI,0.8390,"[449, 348, 503, 392]","[877, 704, 1223, 961]"
1745449473.3448143,/media/sauron/SAURON/Out/image_00164407.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069828.png,0,AOI,0.8487,"[454, 308, 505, 348]","[864, 961, 1191, 1196]"
1745449475.1610742,/media/sauron/SAURON/Out/image_00164481.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069829.png,0,AOI,0.8379,"[455, 263, 510, 311]","[832, 1178, 1184, 1459]"
1745449476.981735,/media/sauron/SAURON/Out/image_00164555.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069830.png,0,AOI,0.8482,"[457, 218, 508, 265]","[845, 1448, 1172, 1723]"
1745449478.8062148,/media/sauron/SAURON/Out/image_00164629.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069831.png,0,AOI,0.8376,"[456, 175, 510, 223]","[832, 1694, 1178, 1975]"
1745449480.6095712,/media/sauron/SAURON/Out/image_00164702.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069832.png,0,AOI,0.8470,"[452, 134, 507, 178]","[852, 1958, 1204, 2215]"
1745449482.4691403,/media/sauron/SAURON/Out/image_00164776.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069833.png,0,AOI,0.8424,"[447, 95, 504, 140]","[871, 2180, 1236, 2444]"
1745449482.4694417,/media/sauron/SAURON/Out/image_00164776.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069833.png,0,AOI,0.7437,"[11, 365, 51, 411]","[3770, 592, 4026, 862]"
1745449484.2448802,/media/sauron/SAURON/Out/image_00164850.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069834.png,0,AOI,0.8259,"[441, 59, 499, 105]","[903, 2385, 1274, 2655]"
1745449484.245207,/media/sauron/SAURON/Out/image_00164850.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069834.png,0,AOI,0.7949,"[5, 330, 45, 379]","[3808, 780, 4064, 1067]"
1745449486.0564103,/media/sauron/SAURON/Out/image_00164923.jpg,/media/sauron/SAURON/forDistro/1Downlooking/RGB/image_2931069835.png,0,AOI,0.8009,"[438, 28, 493, 69]","[941, 2596, 1293, 2836]"
